CMS_REGION_LOCATION,Provider_State,Week_Ending,Residents_Weekly_Confirmed_COVID,Residents_Total_Confirmed_COVID_,Residents_Weekly_COVID_19_Deaths,Residents_Total_COVID_19_Deaths,Number_of_All_Beds,Staff_Weekly_Confirmed_COVID_19,Staff_Total_Confirmed_COVID_19,Staff_Weekly_COVID_19_Deaths,Staff_Total_COVID_19_Deaths,Summary_Category,State,Service_Category,Provider_ID,Distinct_Beneficiaries,Episode_or_Stay_Count,Total_Charge_Amount,Percent_Dual_Beneficiaries,Average_Age,Percent_Male_Beneficiaries,Percent_Female_Beneficiaries,Percent_White_Beneficiaries,Percent_Black_Beneficiaries,Percent_Asian_Pacific_Islander_B,Percent_Hispanic_Beneficiaries,Percent_American_Indian_or_Alask,Percent_Other_Unknown_Beneficiar,Average_HCC_Score,Total_Nursing_Minutes,CMS_REGION,myweek,ZZ_RES_CCases_CV19_PER_BEDS,ZZ_RES_Deaths_CV19_PER_BEDS,ZZ_RES_Death_CCases_CV19,ZZL_RES_CCases_CV19_PER_BEDS,ZZL_RES_Deaths_CV19_PER_BEDS,ZZL_RES_Death_CCases_CV19,Z_Percent_OTHER,Z_RES_TOT_Conf_CV19_OTHER,Z_RES_TOT_Conf_CV19_WHITE,Z_RES_TOT_Conf_CV19_BLACK,Z_RES_TOT_Conf_CV19_OTHER_BEDS,Z_RES_TOT_Conf_CV19_WHITE_BEDS,Z_RES_TOT_Conf_CV19_BLACK_BEDS,Z_RES_Conf_CV19_OTHER_BEDS_100,Z_RES_Conf_CV19_WHITE_BEDS_100,Z_RES_Conf_CV19_BLACK_BEDS_100,Z_RES_Conf_CV19_OTHER_BEDS_100_L,Z_RES_Conf_CV19_WHITE_BEDS_100_L,Z_RES_Conf_CV19_BLACK_BEDS_100_L,Z_RES_TOT_Death_CV19_OTHER,Z_RES_TOT_Death_CV19_WHITE,Z_RES_TOT_Death_CV19_BLACK,Z_RES_TOT_Death_CV19_OTHER_BEDS,Z_RES_TOT_Death_CV19_WHITE_BEDS,Z_RES_TOT_Death_CV19_BLACK_BEDS,Z_RES_Death_CV19_OTHER_BEDS_100,Z_RES_Death_CV19_WHITE_BEDS_100,Z_RES_Death_CV19_BLACK_BEDS_100,Z_RES_Death_CV19_OTHER_BED100_L,Z_RES_Death_CV19_WHITE_BED100_L,Z_RES_Death_CV19_BLACK_BED100_L,Percent_Black_Bene_20PerPlus
Boston,VT,12/20/2020,-13.39884058,102.1737681,-4.633478261,33.72161556,2938,-6.940289855,71.08289673,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,51,3.477663993,1.147774526,3.029919131,1.246360802,0.137824872,1.10853593,0.02,2.043475362,100.1302928,0,0.000695533,0.034081107,0,0.06955328,3.408110713,0,-2.665662203,1.226158095,0,0.674432311,33.04718325,0,0.000229555,0.01124819,0,0.022955491,1.124819035,0,-3.774198133,0.117622165,0,0
Boston,VT,12/27/2020,-14.35057971,102.3881159,-4.95826087,33.78368755,2938,-7.479855072,71.28215188,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,52,3.484959699,1.149887255,3.030696865,1.24845648,0.139663899,1.108792581,0.02,2.047762319,100.3403536,0,0.000696992,0.034152605,0,0.069699194,3.415260505,0,-2.663566526,1.228253773,0,0.675673751,33.1080138,0,0.000229978,0.011268895,0,0.022997745,1.12688951,0,-3.772359107,0.119461191,0,0
Seattle,WA,5/24/2020,726,726,210,210,18216,420,420,0,0,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,21,3.985507246,1.152832675,3.457142857,1.382664593,0.142222109,1.240442484,0.07,50.82,646.14,21.78,0.002789855,0.035471015,0.001195652,0.278985507,3.547101449,0.119565217,-1.276595444,1.266130777,-2.123893304,14.7,186.9,6.3,0.000806983,0.010260211,0.00034585,0.080698287,1.02602108,0.03458498,-2.517037928,0.025688293,-3.364335788,0
Seattle,WA,5/31/2020,68,794,25,235,18724,68,488,0,0,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,22,4.240546892,1.255073702,3.378723404,1.444692245,0.227194298,1.217497947,0.07,55.58,706.66,23.82,0.002968383,0.037740867,0.001272164,0.296838282,3.774086734,0.127216407,-1.214567792,1.328158429,-2.061865653,16.45,209.15,7.05,0.000878552,0.011170156,0.000376522,0.087855159,1.117015595,0.037652211,-2.432065739,0.110660482,-3.2793636,0
Seattle,WA,6/7/2020,37,831,4,239,18963,42,530,0,0,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,23,4.382218004,1.260349101,3.476987448,1.47755499,0.231388747,1.246166243,0.07,58.17,739.59,24.93,0.003067553,0.03900174,0.001314665,0.30675526,3.900174023,0.13146654,-1.181705047,1.361021173,-2.029002908,16.73,212.71,7.17,0.000882244,0.011217107,0.000378105,0.088224437,1.1217107,0.037810473,-2.42787129,0.114854931,-3.275169151,0
Seattle,WA,6/14/2020,60,891,12,251,18942,55,585,0,0,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,24,4.703832753,1.325097667,3.549800797,1.548377656,0.281486167,1.266891488,0.07,62.37,792.99,26.73,0.003292683,0.041864112,0.00141115,0.329268293,4.18641115,0.141114983,-1.110882381,1.431843839,-1.958180242,17.57,223.39,7.53,0.000927568,0.011793369,0.000397529,0.092756837,1.179336923,0.03975293,-2.37777387,0.164952351,-3.22507173,0
Seattle,WA,6/21/2020,44,935,5,256,18978,48,633,2,2,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,25,4.926757298,1.34893034,3.65234375,1.594681023,0.299311938,1.295369085,0.07,65.45,832.15,28.05,0.00344873,0.04384814,0.001478027,0.344873011,4.384813995,0.147802719,-1.064579014,1.478147207,-1.911876875,17.92,227.84,7.68,0.000944251,0.01200548,0.000404679,0.094425124,1.200548003,0.04046791,-2.359948099,0.182778122,-3.207245959,0
Seattle,WA,6/28/2020,48,983,10,266,18879,43,672,0,2,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,26,5.206843583,1.408972933,3.695488722,1.649973834,0.342861023,1.307112811,0.07,68.81,874.87,29.49,0.003644791,0.046340908,0.001562053,0.364479051,4.634090789,0.156205308,-1.009286203,1.533440018,-1.856584063,18.62,236.74,7.98,0.000986281,0.012539859,0.000422692,0.098628105,1.25398591,0.042269188,-2.316399014,0.226327206,-3.163696875,0
Seattle,WA,7/5/2020,68,1051,10,276,18812,40,712,0,2,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,27,5.586859451,1.467148629,3.807971015,1.720417314,0.383320809,1.337096505,0.07,73.57,935.39,31.53,0.003910802,0.049723049,0.001676058,0.391080162,4.972304912,0.167605784,-0.938842723,1.603883498,-1.786140584,19.32,245.64,8.28,0.001027004,0.013057623,0.000440145,0.102700404,1.305762279,0.044014459,-2.275939228,0.266786992,-3.123237089,0
Seattle,WA,7/12/2020,72,1123,13,289,18821,56,768,0,2,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,28,5.966739281,1.535518835,3.885813149,1.786200594,0.428868327,1.357332267,0.07,78.61,999.47,33.69,0.004176718,0.05310398,0.001790022,0.41767175,5.31039796,0.179002178,-0.873059443,1.669666778,-1.720357303,20.23,257.21,8.67,0.001074863,0.013666118,0.000460656,0.107486319,1.366611764,0.046065565,-2.23039171,0.312334511,-3.07768957,0
Seattle,WA,7/19/2020,98,1221,5,294,18828,103,871,1,3,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,29,6.485022307,1.561504143,4.153061225,1.869495258,0.445649551,1.423845707,0.07,85.47,1086.69,36.63,0.004539516,0.057716699,0.001945507,0.453951562,5.771669853,0.194550669,-0.789764779,1.752961441,-1.63706264,20.58,261.66,8.82,0.001093053,0.013897387,0.000468451,0.10930529,1.389738687,0.046845124,-2.213610486,0.329115735,-3.060908347,0
Seattle,WA,7/26/2020,133,1354,12,306,18843,112,983,0,3,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,30,7.1856923,1.623945232,4.424836601,1.972091868,0.484858517,1.487233352,0.07,94.78,1205.06,40.62,0.005029985,0.063952662,0.002155708,0.502998461,6.395266147,0.215570769,-0.687168169,1.855558052,-1.534466029,21.42,272.34,9.18,0.001136762,0.014453113,0.000487184,0.113676166,1.445311256,0.048718357,-2.17440152,0.368324701,-3.021699381,0
Seattle,WA,8/2/2020,116,1470,27,333,18851,123,1106,1,4,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,31,7.797994801,1.766484537,4.414414414,2.053866624,0.568991434,1.48487519,0.07,102.9,1308.3,44.1,0.005458596,0.069402154,0.002339398,0.545859636,6.940215373,0.233939844,-0.605393413,1.937332808,-1.452691273,23.31,296.37,9.99,0.001236539,0.015721712,0.000529945,0.123653918,1.572171238,0.052994536,-2.090268603,0.452457618,-2.937566463,0
Seattle,WA,8/9/2020,117,1587,49,382,18865,91,1197,0,4,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,32,8.412403923,2.024913862,4.154450262,2.129707274,0.705527162,1.424180112,0.07,111.09,1412.43,47.61,0.005888683,0.074870395,0.002523721,0.588868275,7.487039491,0.252372118,-0.529552763,2.013173458,-1.376850623,26.74,339.98,11.46,0.00141744,0.018021733,0.000607474,0.14174397,1.802173337,0.060747416,-1.953732875,0.588993346,-2.801030735,0
Seattle,WA,8/16/2020,48,1635,20,398,18736,60,1257,1,5,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,33,8.726515799,2.124252775,4.108040201,2.166366184,0.753420105,1.412946078,0.07,114.45,1455.15,49.05,0.006108561,0.077665991,0.002617955,0.610856106,7.766599061,0.261795474,-0.492893853,2.049832367,-1.340191714,27.86,354.22,11.94,0.001486977,0.01890585,0.000637276,0.148697694,1.89058497,0.063727583,-1.905839931,0.636886289,-2.753137792,0
Seattle,WA,8/23/2020,65,1700,15,413,18734,54,1311,0,5,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,34,9.074410163,2.204547881,4.11622276,2.205458382,0.790522445,1.414935937,0.07,119,1513,51,0.006352087,0.080762251,0.002722323,0.635208711,8.076225045,0.272232305,-0.453801655,2.088924566,-1.301099515,28.91,367.57,12.39,0.001543184,0.019620476,0.000661364,0.154318352,1.962047614,0.066136436,-1.868737592,0.673988629,-2.716035452,0
Seattle,WA,8/30/2020,24,1724,7,420,18732,22,1333,2,7,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,35,9.203502029,2.242152466,4.104761905,2.219584067,0.807436327,1.41214774,0.07,120.68,1534.36,51.72,0.006442451,0.081911168,0.002761051,0.644245142,8.191116806,0.276105061,-0.43967597,2.103050251,-1.28697383,29.4,373.8,12.6,0.001569507,0.019955157,0.000672646,0.156950673,1.995515695,0.067264574,-1.85182371,0.690902511,-2.69912157,0
Seattle,WA,9/6/2020,33,1757,14,434,18732,42,1375,0,7,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,36,9.379671151,2.316890882,4.048387097,2.238544704,0.84022615,1.398318554,0.07,122.99,1563.73,52.71,0.00656577,0.083479073,0.002813901,0.656576981,8.347907324,0.281390135,-0.420715333,2.122010888,-1.268013193,30.38,386.26,13.02,0.001621824,0.020620329,0.000695067,0.162182362,2.062032885,0.069506727,-1.819033887,0.723692334,-2.666331748,0
Seattle,WA,9/13/2020,25,1782,11,445,18790,35,1410,0,7,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,37,9.483767962,2.368281001,4.004494382,2.249581702,0.862164376,1.387417326,0.07,124.74,1585.98,53.46,0.006638638,0.084405535,0.00284513,0.663863757,8.440553486,0.284513039,-0.409678335,2.133047885,-1.256976196,31.15,396.05,13.35,0.001657797,0.021077701,0.000710484,0.16577967,2.107770091,0.07104843,-1.797095661,0.74563056,-2.644393522,0
Seattle,WA,9/20/2020,77,1859,14,459,18806,55,1465,0,7,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,38,9.88514304,2.440710412,4.050108933,2.291032927,0.892289149,1.398743778,0.07,130.13,1654.51,55.77,0.0069196,0.087977773,0.002965543,0.691960013,8.797777305,0.296554291,-0.36822711,2.174499111,-1.21552497,32.13,408.51,13.77,0.001708497,0.021722323,0.000732213,0.170849729,2.172232266,0.073221312,-1.766970888,0.775755333,-2.614268748,0
Seattle,WA,9/27/2020,109,1968,16,475,18806,85,1550,0,7,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,39,10.46474529,2.525789642,4.143157895,2.348012017,0.926553743,1.421458274,0.07,137.76,1751.52,59.04,0.007325322,0.093136233,0.003139424,0.732532171,9.313623312,0.313942359,-0.31124802,2.231478201,-1.158545881,33.25,422.75,14.25,0.001768053,0.022479528,0.000757737,0.176805275,2.247952781,0.075773689,-1.732706294,0.810019927,-2.580004154,0
Seattle,WA,10/4/2020,96,2064,23,498,18703,62,1612,1,8,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,40,11.03566273,2.662674437,4.144578313,2.401132095,0.979331045,1.42180105,0.07,144.48,1836.96,61.92,0.007724964,0.098217398,0.003310699,0.772496391,9.821739828,0.331069882,-0.258127942,2.284598279,-1.105425803,34.86,443.22,14.94,0.001863872,0.023697803,0.000798802,0.186387211,2.369780249,0.079880233,-1.679928992,0.862797229,-2.527226852,0
Seattle,WA,10/11/2020,42,2106,10,508,18822,55,1667,0,8,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,41,11.18903411,2.698969291,4.145669291,2.414934201,0.992869956,1.422064245,0.07,147.42,1874.34,63.18,0.007832324,0.099582404,0.00335671,0.783232388,9.958240357,0.335671023,-0.244325836,2.298400385,-1.091623696,35.56,452.12,15.24,0.001889279,0.024020827,0.000809691,0.18892785,2.402082669,0.080969079,-1.666390081,0.87633614,-2.513687941,0
Seattle,WA,10/18/2020,114,2220,12,520,18822,78,1745,0,8,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,42,11.79470832,2.762724471,4.269230769,2.467650983,1.01621732,1.451433663,0.07,155.4,1975.8,66.6,0.008256296,0.104972904,0.003538413,0.825629582,10.49729041,0.35384125,-0.191609053,2.351117167,-1.038906914,36.4,462.8,15.6,0.001933907,0.024588248,0.000828817,0.193390713,2.45882478,0.082881734,-1.643042717,0.899683504,-2.490340577,0
Seattle,WA,10/25/2020,55,2275,8,528,18822,77,1822,0,8,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,43,12.08691956,2.805227925,4.308712121,2.49212384,1.031484792,1.460639048,0.07,159.25,2024.75,68.25,0.008460844,0.107573584,0.003626076,0.846084369,10.75735841,0.362607587,-0.167136197,2.375590024,-1.014434057,36.96,469.92,15.84,0.00196366,0.024966529,0.000841568,0.196365955,2.496652853,0.084156838,-1.627775245,0.914950976,-2.475073105,0
Seattle,WA,11/1/2020,60,2335,10,538,18822,60,1882,0,8,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,44,12.40569546,2.858357242,4.340148699,2.518155679,1.050247069,1.46790861,0.07,163.45,2078.15,70.05,0.008683987,0.11041069,0.003721709,0.868398682,11.04106896,0.372170864,-0.141104358,2.401621862,-0.988402219,37.66,478.82,16.14,0.00200085,0.025439379,0.000857507,0.200085007,2.543937945,0.085750717,-1.609012968,0.933713253,-2.456310829,0
Seattle,WA,11/8/2020,18.99275362,2399.99048,-1.829710145,554.9363976,18816.26812,36.24637681,1944.716913,0.257246377,9.605072464,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,45,12.7548697,2.949237299,4.324802789,2.545913136,1.081546594,1.464366542,0.07,167.9993336,2135.991527,71.9997144,0.008928409,0.11351834,0.003826461,0.892840879,11.35183403,0.382646091,-0.113346901,2.42937932,-0.960644762,38.84554783,493.8933938,16.64809193,0.002064466,0.026248212,0.000884771,0.206446611,2.624821196,0.088477119,-1.577713443,0.965012778,-2.425011303,0
Seattle,WA,11/15/2020,12.72884058,2472.703871,-3.782753623,574.3778115,18818.0729,32.85942029,2010.183007,0.25115942,10.01681159,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,46,13.14004832,3.052266906,4.305012871,2.57566469,1.115884563,1.459780128,0.07,173.089271,2200.706446,74.18111614,0.009198034,0.11694643,0.003942015,0.919803382,11.694643,0.39420145,-0.083595347,2.459130874,-0.930893207,40.2064468,511.1962522,17.23133435,0.002136587,0.027165176,0.00091568,0.213658683,2.716517547,0.091568007,-1.543375474,0.999350746,-2.390673335,0
Seattle,WA,11/22/2020,6.464927536,2550.657006,-5.735797101,593.3449307,18819.87768,29.47246377,2077.617907,0.245072464,10.42855073,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,47,13.5529946,3.152756574,4.298776098,2.606607527,1.148277173,1.458330354,0.07,178.5459904,2270.084735,76.51971017,0.009487096,0.120621652,0.004065898,0.948709622,12.06216519,0.406589838,-0.05265251,2.49007371,-0.899950371,41.53414515,528.0769883,17.80034792,0.00220693,0.028059534,0.000945827,0.22069296,2.80595335,0.094582697,-1.510982864,1.031743357,-2.358280724,0
Seattle,WA,11/29/2020,0.201014493,2631.475723,-7.68884058,610.659163,18821.68246,26.08550725,2145.837449,0.238985507,10.84028986,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,48,13.98108659,3.244445146,4.309238087,2.637705459,1.176944348,1.460761111,0.07,184.2033006,2342.013394,78.9442717,0.009786761,0.124431671,0.004194326,0.978676062,12.44316707,0.419432598,-0.021554578,2.521171642,-0.868852439,42.74614141,543.4866551,18.31977489,0.002271112,0.028875562,0.000973334,0.22711116,2.88755618,0.097333354,-1.482315689,1.060410532,-2.329613549,0
Seattle,WA,12/6/2020,-6.062898551,2711.707435,-9.641884058,626.4139453,18823.48725,22.69855073,2213.690184,0.232898551,11.25202899,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,49,14.40597802,3.327831539,4.328938485,2.667643261,1.202320902,1.465322358,0.07,189.8195205,2413.419618,81.35122306,0.010084185,0.128213204,0.004321793,1.008418461,12.82132044,0.432179341,0.008383224,2.551109445,-0.838914637,43.84897617,557.5084113,18.79241836,0.002329482,0.029617701,0.00099835,0.232948208,2.96177007,0.099834946,-1.456939135,1.085787086,-2.304236995,0
Seattle,WA,12/13/2020,-12.32681159,2789.116604,-11.59492754,641.2475784,18825.29203,19.3115942,2280.387486,0.226811594,11.66376812,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,50,14.81579462,3.406308797,4.349516002,2.695693816,1.225629241,1.470064575,0.07,195.2381623,2482.313777,83.67349811,0.010371056,0.131860572,0.004444738,1.037105623,13.18605721,0.444473839,0.036433779,2.57916,-0.810864082,44.88733049,570.7103448,19.23742735,0.002384416,0.030316148,0.001021893,0.238441616,3.031614829,0.102189264,-1.433630796,1.109095425,-2.280928657,0
Seattle,WA,12/20/2020,-18.59072464,2862.586302,-13.54797101,655.8032301,18827.09681,15.92463768,2345.654154,0.220724638,12.07550725,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,51,15.20460818,3.483294512,4.365007933,2.721598552,1.247978545,1.473620007,0.07,200.3810411,2547.701808,85.87758905,0.010643226,0.135321013,0.004561383,1.064322573,13.53210128,0.456138245,0.062338515,2.605064735,-0.784959346,45.9062261,583.6648748,19.6740969,0.002438306,0.031001321,0.001044988,0.243830616,3.100132116,0.104498835,-1.411281492,1.131444729,-2.258579352,0
Seattle,WA,12/27/2020,-24.85463768,2932.536176,-15.50101449,670.480621,18828.90159,12.53768116,2409.695181,0.214637681,12.48724638,STATE,WA,SNF,STATE,33120,39620,749545484,0.27,79,0.42,0.58,0.89,0.03,0.03,0.02,0.01,0.01,2.27,NA,CMS Region 10,52,15.57465347,3.560912025,4.373782155,2.745644815,1.270016699,1.475628117,0.07,205.2775323,2609.957197,87.97608528,0.010902257,0.138614416,0.004672396,1.090225743,13.86144159,0.467239604,0.086384779,2.629110999,-0.760913082,46.93364347,596.7277527,20.11441863,0.002492638,0.031692117,0.001068274,0.249263842,3.169211702,0.106827361,-1.389243338,1.153482883,-2.236541198,0
Chicago,WI,5/24/2020,539,539,82,82,27471,327,327,0,0,STATE,WI,SNF,STATE,31697,39081,663553122,0.31,79,0.39,0.61,0.93,0.03,0,0.01,0.01,0.01,2.29,NA,CMS Region 05,21,1.962069091,0.298496596,6.573170732,0.673999575,-1.208996749,1.882996324,0.03,16.17,501.27,16.17,0.000588621,0.018247243,0.000588621,0.058862073,1.824724255,0.058862073,-2.832558322,0.601428882,-2.832558322,2.46,76.26,2.46,0.000089549,0.002776018,0.000089549,0.008954898,0.277601835,0.008954898,-4.715554646,-1.281567441,-4.715554646,0
Chicago,WI,5/31/2020,115,654,29,111,27705,104,431,0,0,STATE,WI,SNF,STATE,31697,39081,663553122,0.31,79,0.39,0.61,0.93,0.03,0,0.01,0.01,0.01,2.29,NA,CMS Region 05,22,2.360584732,0.400649702,5.891891892,0.858909356,-0.914667794,1.77357715,0.03,19.62,608.22,19.62,0.000708175,0.021953438,0.000708175,0.070817542,2.195343801,0.070817542,-2.647648541,0.786338663,-2.647648541,3.33,103.23,3.33,0.000120195,0.003726042,0.000120195,0.012019491,0.372604223,0.012019491,-4.421225691,-0.987238487,-4.421225691,0
Chicago,WI,6/7/2020,79,733,22,133,27932,63,494,1,1,STATE,WI,SNF,STATE,31697,39081,663553122,0.31,79,0.39,0.61,0.93,0.03,0,0.01,0.01,0.01,2.29,NA,CMS Region 05,23,2.624230274,0.47615638,5.511278196,0.964787624,-0.74200895,1.706796574,0.03,21.99,681.69,21.99,0.000787269,0.024405342,0.000787269,0.078726908,2.440534154,0.078726908,-2.541770273,0.892216931,-2.541770273,3.99,123.69,3.99,0.000142847,0.004428254,0.000142847,0.014284691,0.442825433,0.014284691,-4.248566847,-0.814579643,-4.248566847,0
Chicago,WI,6/14/2020,26,759,19,152,27983,53,547,0,1,STATE,WI,SNF,STATE,31697,39081,663553122,0.31,79,0.39,0.61,0.93,0.03,0,0.01,0.01,0.01,2.29,NA,CMS Region 05,24,2.712361076,0.543186935,4.993421053,0.997819502,-0.610301755,1.608121257,0.03,22.77,705.87,22.77,0.000813708,0.025224958,0.000813708,0.081370832,2.522495801,0.081370832,-2.508738396,0.925248809,-2.508738396,4.56,141.36,4.56,0.000162956,0.005051639,0.000162956,0.016295608,0.50516385,0.016295608,-4.116859652,-0.682872448,-4.116859652,0
Chicago,WI,6/21/2020,27,786,18,170,28033,49,596,0,1,STATE,WI,SNF,STATE,31697,39081,663553122,0.31,79,0.39,0.61,0.93,0.03,0,0.01,0.01,0.01,2.29,NA,CMS Region 05,25,2.803838333,0.606428138,4.623529412,1.030989312,-0.500169044,1.531158355,0.03,23.58,730.98,23.58,0.000841152,0.026075697,0.000841152,0.08411515,2.60756965,0.08411515,-2.475568586,0.958418619,-2.475568586,5.1,158.1,5.1,0.000181928,0.005639782,0.000181928,0.018192844,0.563978169,0.018192844,-4.006726941,-0.572739736,-4.006726941,0
Chicago,WI,6/28/2020,18,804,8,178,28033,44,640,0,1,STATE,WI,SNF,STATE,31697,39081,663553122,0.31,79,0.39,0.61,0.93,0.03,0,0.01,0.01,0.01,2.29,NA,CMS Region 05,26,2.868048372,0.634965933,4.516853933,1.053631789,-0.45418393,1.507815719,0.03,24.12,747.72,24.12,0.000860415,0.02667285,0.000860415,0.086041451,2.667284986,0.086041451,-2.452926109,0.981061096,-2.452926109,5.34,165.54,5.34,0.00019049,0.005905183,0.00019049,0.019048978,0.590518318,0.019048978,-3.960741828,-0.526754623,-3.960741828,0
Chicago,WI,7/5/2020,24,828,7,185,27921,36,676,0,1,STATE,WI,SNF,STATE,31697,39081,663553122,0.31,79,0.39,0.61,0.93,0.03,0,0.01,0.01,0.01,2.29,NA,CMS Region 05,27,2.965509831,0.662583718,4.475675676,1.087048968,-0.411608362,1.498657329,0.03,24.84,770.04,24.84,0.000889653,0.027579241,0.000889653,0.088965295,2.757924143,0.088965295,-2.41950893,1.014478275,-2.41950893,5.55,172.05,5.55,0.000198775,0.006162029,0.000198775,0.019877512,0.616202858,0.019877512,-3.918166259,-0.484179055,-3.918166259,0
Chicago,WI,7/12/2020,14,842,10,195,28011,55,731,0,1,STATE,WI,SNF,STATE,31697,39081,663553122,0.31,79,0.39,0.61,0.93,0.03,0,0.01,0.01,0.01,2.29,NA,CMS Region 05,28,3.005961944,0.696155082,4.317948718,1.100597631,-0.362182825,1.462780456,0.03,25.26,783.06,25.26,0.000901789,0.027955446,0.000901789,0.090178858,2.795544608,0.090178858,-2.405960266,1.028026938,-2.405960266,5.85,181.35,5.85,0.000208847,0.006474242,0.000208847,0.020884653,0.647424226,0.020884653,-3.868740722,-0.434753517,-3.868740722,0
